event_id,scenario_id,category,source,event_time,event_name,raw_json
SD-01-s1-5,SD-01,single_domain,S3,2026-01-01T00:00:05+00:00,GetObject,"{""bucket"": ""prod-data"", ""http_status"": 200, ""key"": ""obj-5"", ""operation"": ""GetObject""}"
SD-01-s0-1,SD-01,single_domain,S3,2026-01-01T00:00:07+00:00,GetObject,"{""bucket"": ""app-assets"", ""http_status"": 200, ""key"": ""logo.png"", ""operation"": ""GetObject""}"
SD-01-s0-2,SD-01,single_domain,CloudTrail,2026-01-01T00:00:14+00:00,DescribeInstances,"{""eventName"": ""DescribeInstances"", ""userIdentity"": ""ops""}"
SD-01-s0-3,SD-01,single_domain,EC2,2026-01-01T00:00:21+00:00,DescribeVolumes,"{""eventName"": ""DescribeVolumes"", ""userIdentity"": ""ops""}"
SD-02-s0-0,SD-02,single_domain,CloudTrail,2026-01-01T00:00:00+00:00,ConsoleLogin,"{""eventName"": ""ConsoleLogin"", ""result"": ""Success"", ""sourceIPAddress"": ""10.0.0.2"", ""userIdentity"": ""alice""}"
SD-02-s1-0,SD-02,single_domain,CloudTrail,2026-01-01T00:00:00+00:00,AuthorizeSecurityGroupIngress,"{""cidr"": ""0.0.0.0/0"", ""eventName"": ""AuthorizeSecurityGroupIngress"", ""port"": 22}"
SD-02-s0-1,SD-02,single_domain,S3,2026-01-01T00:00:07+00:00,GetObject,"{""bucket"": ""app-assets"", ""http_status"": 200, ""key"": ""logo.png"", ""operation"": ""GetObject""}"
SD-02-s0-2,SD-02,single_domain,CloudTrail,2026-01-01T00:00:14+00:00,DescribeInstances,"{""eventName"": ""DescribeInstances"", ""userIdentity"": ""ops""}"
SD-02-s0-3,SD-02,single_domain,EC2,2026-01-01T00:00:21+00:00,DescribeVolumes,"{""eventName"": ""DescribeVolumes"", ""userIdentity"": ""ops""}"
SD-03-s0-0,SD-03,single_domain,CloudTrail,2026-01-01T00:00:00+00:00,ConsoleLogin,"{""eventName"": ""ConsoleLogin"", ""result"": ""Success"", ""sourceIPAddress"": ""10.0.0.2"", ""userIdentity"": ""alice""}"
SD-03-s1-0,SD-03,single_domain,S3,2026-01-01T00:00:00+00:00,DeleteObject,"{""bucket"": ""prod-data"", ""key"": ""obj-0"", ""operation"": ""DeleteObject""}"
SD-03-s1-1,SD-03,single_domain,S3,2026-01-01T00:00:01+00:00,DeleteObject,"{""bucket"": ""prod-data"", ""key"": ""obj-1"", ""operation"": ""DeleteObject""}"
SD-03-s1-2,SD-03,single_domain,S3,2026-01-01T00:00:02+00:00,DeleteObject,"{""bucket"": ""prod-data"", ""key"": ""obj-2"", ""operation"": ""DeleteObject""}"
SD-03-s1-3,SD-03,single_domain,S3,2026-01-01T00:00:03+00:00,DeleteObject,"{""bucket"": ""prod-data"", ""key"": ""obj-3"", ""operation"": ""DeleteObject""}"
SD-03-s1-4,SD-03,single_domain,S3,2026-01-01T00:00:04+00:00,DeleteObject,"{""bucket"": ""prod-data"", ""key"": ""obj-4"", ""operation"": ""DeleteObject""}"
SD-03-s1-5,SD-03,single_domain,S3,2026-01-01T00:00:05+00:00,DeleteObject,"{""bucket"": ""prod-data"", ""key"": ""obj-5"", ""operation"": ""DeleteObject""}"
SD-03-s1-6,SD-03,single_domain,S3,2026-01-01T00:00:06+00:00,DeleteObject,"{""bucket"": ""prod-data"", ""key"": ""obj-6"", ""operation"": ""DeleteObject""}"
SD-03-s0-1,SD-03,single_domain,S3,2026-01-01T00:00:07+00:00,GetObject,"{""bucket"": ""app-assets"", ""http_status"": 200, ""key"": ""logo.png"", ""operation"": ""GetObject""}"
SD-03-s1-7,SD-03,single_domain,S3,2026-01-01T00:00:07+00:00,DeleteObject,"{""bucket"": ""prod-data"", ""key"": ""obj-7"", ""operation"": ""DeleteObject""}"
SD-03-s0-2,SD-03,single_domain,CloudTrail,2026-01-01T00:00:14+00:00,DescribeInstances,"{""eventName"": ""DescribeInstances"", ""userIdentity"": ""ops""}"
SD-03-s0-3,SD-03,single_domain,EC2,2026-01-01T00:00:21+00:00,DescribeVolumes,"{""eventName"": ""DescribeVolumes"", ""userIdentity"": ""ops""}"
SD-04-s0-0,SD-04,single_domain,CloudTrail,2026-01-01T00:00:00+00:00,ConsoleLogin,"{""eventName"": ""ConsoleLogin"", ""result"": ""Success"", ""sourceIPAddress"": ""10.0.0.2"", ""userIdentity"": ""alice""}"
SD-04-s1-0,SD-04,single_domain,CloudTrail,2026-01-01T00:00:00+00:00,RunInstances,"{""eventName"": ""RunInstances"", ""instanceType"": ""c5.large"", ""region"": ""us-west-2""}"
SD-04-s0-1,SD-04,single_domain,S3,2026-01-01T00:00:07+00:00,GetObject,"{""bucket"": ""app-assets"", ""http_status"": 200, ""key"": ""logo.png"", ""operation"": ""GetObject""}"
SD-04-s0-2,SD-04,single_domain,CloudTrail,2026-01-01T00:00:14+00:00,DescribeInstances,"{""eventName"": ""DescribeInstances"", ""userIdentity"": ""ops""}"
SD-04-s0-3,SD-04,single_domain,EC2,2026-01-01T00:00:21+00:00,DescribeVolumes,"{""eventName"": ""DescribeVolumes"", ""userIdentity"": ""ops""}"
SD-05-s0-0,SD-05,single_domain,CloudTrail,2026-01-01T00:00:00+00:00,ConsoleLogin,"{""eventName"": ""ConsoleLogin"", ""result"": ""Success"", ""sourceIPAddress"": ""10.0.0.2"", ""userIdentity"": ""alice""}"
SD-05-s1-0,SD-05,single_domain,CloudTrail,2026-01-01T00:00:00+00:00,GetCallerIdentity,"{""eventName"": ""GetCallerIdentity"", ""sourceIPAddress"": ""169.254.169.254"", ""via"": ""instance-metadata""}"
SD-05-s0-1,SD-05,single_domain,S3,2026-01-01T00:00:07+00:00,GetObject,"{""bucket"": ""app-assets"", ""http_status"": 200, ""key"": ""logo.png"", ""operation"": ""GetObject""}"
SD-05-s0-2,SD-05,single_domain,CloudTrail,2026-01-01T00:00:14+00:00,DescribeInstances,"{""eventName"": ""DescribeInstances"", ""userIdentity"": ""ops""}"
SD-05-s0-3,SD-05,single_domain,EC2,2026-01-01T00:00:21+00:00,DescribeVolumes,"{""eventName"": ""DescribeVolumes"", ""userIdentity"": ""ops""}"
SD-06-s0-0,SD-06,single_domain,CloudTrail,2026-01-01T00:00:00+00:00,ConsoleLogin,"{""eventName"": ""ConsoleLogin"", ""result"": ""Success"", ""sourceIPAddress"": ""10.0.0.2"", ""userIdentity"": ""alice""}"
SD-06-s1-0,SD-06,single_domain,VPC,2026-01-01T00:00:00+00:00,REJECT,"{""action"": ""REJECT"", ""bytes"": 0, ""dstaddr"": ""10.0.0.20"", ""dstport"": 20, ""protocol"": ""tcp"", ""srcaddr"": ""203.0.113.5""}"
SD-06-s1-1,SD-06,single_domain,VPC,2026-01-01T00:00:01+00:00,REJECT,"{""action"": ""REJECT"", ""bytes"": 0, ""dstaddr"": ""10.0.0.20"", ""dstport"": 21, ""protocol"": ""tcp"", ""srcaddr"": ""203.0.113.5""}"
SD-06-s1-2,SD-06,single_domain,VPC,2026-01-01T00:00:02+00:00,REJECT,"{""action"": ""REJECT"", ""bytes"": 0, ""dstaddr"": ""10.0.0.20"", ""dstport"": 22, ""protocol"": ""tcp"", ""srcaddr"": ""203.0.113.5""}"
SD-06-s1-3,SD-06,single_domain,VPC,2026-01-01T00:00:03+00:00,REJECT,"{""action"": ""REJECT"", ""bytes"": 0, ""dstaddr"": ""10.0.0.20"", ""dstport"": 23, ""protocol"": ""tcp"", ""srcaddr"": ""203.0.113.5""}"
SD-06-s1-4,SD-06,single_domain,VPC,2026-01-01T00:00:04+00:00,REJECT,"{""action"": ""REJECT"", ""bytes"": 0, ""dstaddr"": ""10.0.0.20"", ""dstport"": 24, ""protocol"": ""tcp"", ""srcaddr"": ""203.0.113.5""}"
SD-06-s1-5,SD-06,single_domain,VPC,2026-01-01T00:00:05+00:00,REJECT,"{""action"": ""REJECT"", ""bytes"": 0, ""dstaddr"": ""10.0.0.20"", ""dstport"": 25, ""protocol"": ""tcp"", ""srcaddr"": ""203.0.113.5""}"
SD-06-s1-6,SD-06,single_domain,VPC,2026-01-01T00:00:06+00:00,REJECT,"{""action"": ""REJECT"", ""bytes"": 0, ""dstaddr"": ""10.0.0.20"", ""dstport"": 26, ""protocol"": ""tcp"", ""srcaddr"": ""203.0.113.5""}"
SD-06-s0-1,SD-06,single_domain,S3,2026-01-01T00:00:07+00:00,GetObject,"{""bucket"": ""app-assets"", ""http_status"": 200, ""key"": ""logo.png"", ""operation"": ""GetObject""}"
SD-06-s1-7,SD-06,single_domain,VPC,2026-01-01T00:00:07+00:00,REJECT,"{""action"": ""REJECT"", ""bytes"": 0, ""dstaddr"": ""10.0.0.20"", ""dstport"": 27, ""protocol"": ""tcp"", ""srcaddr"": ""203.0.113.5""}"
SD-06-s1-8,SD-06,single_domain,VPC,2026-01-01T00:00:08+00:00,REJECT,"{""action"": ""REJECT"", ""bytes"": 0, ""dstaddr"": ""10.0.0.20"", ""dstport"": 28, ""protocol"": ""tcp"", ""srcaddr"": ""203.0.113.5""}"
SD-06-s1-9,SD-06,single_domain,VPC,2026-01-01T00:00:09+00:00,REJECT,"{""action"": ""REJECT"", ""bytes"": 0, ""dstaddr"": ""10.0.0.20"", ""dstport"": 29, ""protocol"": ""tcp"", ""srcaddr"": ""203.0.113.5""}"
SD-06-s1-10,SD-06,single_domain,VPC,2026-01-01T00:00:10+00:00,REJECT,"{""action"": ""REJECT"", ""bytes"": 0, ""dstaddr"": ""10.0.0.20"", ""dstport"": 30, ""protocol"": ""tcp"", ""srcaddr"": ""203.0.113.5""}"
SD-06-s1-11,SD-06,single_domain,VPC,2026-01-01T00:00:11+00:00,REJECT,"{""action"": ""REJECT"", ""bytes"": 0, ""dstaddr"": ""10.0.0.20"", ""dstport"": 31, ""protocol"": ""tcp"", ""srcaddr"": ""203.0.113.5""}"
SD-06-s1-12,SD-06,single_domain,VPC,2026-01-01T00:00:12+00:00,REJECT,"{""action"": ""REJECT"", ""bytes"": 0, ""dstaddr"": ""10.0.0.20"", ""dstport"": 32, ""protocol"": ""tcp"", ""srcaddr"": ""203.0.113.5""}"
SD-06-s1-13,SD-06,single_domain,VPC,2026-01-01T00:00:13+00:00,REJECT,"{""action"": ""REJECT"", ""bytes"": 0, ""dstaddr"": ""10.0.0.20"", ""dstport"": 33, ""protocol"": ""tcp"", ""srcaddr"": ""203.0.113.5""}"
SD-06-s0-2,SD-06,single_domain,CloudTrail,2026-01-01T00:00:14+00:00,DescribeInstances,"{""eventName"": ""DescribeInstances"", ""userIdentity"": ""ops""}"
SD-06-s1-14,SD-06,single_domain,VPC,2026-01-01T00:00:14+00:00,REJECT,"{""action"": ""REJECT"", ""bytes"": 0, ""dstaddr"": ""10.0.0.20"", ""dstport"": 34, ""protocol"": ""tcp"", ""srcaddr"": ""203.0.113.5""}"
SD-06-s1-15,SD-06,single_domain,VPC,2026-01-01T00:00:15+00:00,REJECT,"{""action"": ""REJECT"", ""bytes"": 0, ""dstaddr"": ""10.0.0.20"", ""dstport"": 35, ""protocol"": ""tcp"", ""srcaddr"": ""203.0.113.5""}"
SD-06-s1-16,SD-06,single_domain,VPC,2026-01-01T00:00:16+00:00,REJECT,"{""action"": ""REJECT"", ""bytes"": 0, ""dstaddr"": ""10.0.0.20"", ""dstport"": 36, ""protocol"": ""tcp"", ""srcaddr"": ""203.0.113.5""}"
SD-06-s1-17,SD-06,single_domain,VPC,2026-01-01T00:00:17+00:00,REJECT,"{""action"": ""REJECT"", ""bytes"": 0, ""dstaddr"": ""10.0.0.20"", ""dstport"": 37, ""protocol"": ""tcp"", ""srcaddr"": ""203.0.113.5""}"
SD-06-s1-18,SD-06,single_domain,VPC,2026-01-01T00:00:18+00:00,REJECT,"{""action"": ""REJECT"", ""bytes"": 0, ""dstaddr"": ""10.0.0.20"", ""dstport"": 38, ""protocol"": ""tcp"", ""srcaddr"": ""203.0.113.5""}"
SD-06-s1-19,SD-06,single_domain,VPC,2026-01-01T00:00:19+00:00,REJECT,"{""action"": ""REJECT"", ""bytes"": 0, ""dstaddr"": ""10.0.0.20"", ""dstport"": 39, ""protocol"": ""tcp"", ""srcaddr"": ""203.0.113.5""}"
SD-06-s1-20,SD-06,single_domain,VPC,2026-01-01T00:00:20+00:00,REJECT,"{""action"": ""REJECT"", ""bytes"": 0, ""dstaddr"": ""10.0.0.20"", ""dstport"": 40, ""protocol"": ""tcp"", ""srcaddr"": ""203.0.113.5""}"
SD-06-s0-3,SD-06,single_domain,EC2,2026-01-01T00:00:21+00:00,DescribeVolumes,"{""eventName"": ""DescribeVolumes"", ""userIdentity"": ""ops""}"
SD-06-s1-21,SD-06,single_domain,VPC,2026-01-01T00:00:21+00:00,REJECT,"{""action"": ""REJECT"", ""bytes"": 0, ""dstaddr"": ""10.0.0.20"", ""dstport"": 41, ""protocol"": ""tcp"", ""srcaddr"": ""203.0.113.5""}"
SD-06-s1-22,SD-06,single_domain,VPC,2026-01-01T00:00:22+00:00,REJECT,"{""action"": ""REJECT"", ""bytes"": 0, ""dstaddr"": ""10.0.0.20"", ""dstport"": 42, ""protocol"": ""tcp"", ""srcaddr"": ""203.0.113.5""}"
SD-06-s1-23,SD-06,single_domain,VPC,2026-01-01T00:00:23+00:00,REJECT,"{""action"": ""REJECT"", ""bytes"": 0, ""dstaddr"": ""10.0.0.20"", ""dstport"": 43, ""protocol"": ""tcp"", ""srcaddr"": ""203.0.113.5""}"
SD-06-s1-24,SD-06,single_domain,VPC,2026-01-01T00:00:24+00:00,REJECT,"{""action"": ""REJECT"", ""bytes"": 0, ""dstaddr"": ""10.0.0.20"", ""dstport"": 44, ""protocol"": ""tcp"", ""srcaddr"": ""203.0.113.5""}"
SD-07-s0-0,SD-07,single_domain,CloudTrail,2026-01-01T00:00:00+00:00,ConsoleLogin,"{""eventName"": ""ConsoleLogin"", ""result"": ""Success"", ""sourceIPAddress"": ""10.0.0.2"", ""userIdentity"": ""alice""}"
SD-07-s1-0,SD-07,single_domain,CloudTrail,2026-01-01T00:00:00+00:00,ConsoleLogin,"{""eventName"": ""ConsoleLogin"", ""result"": ""Failure"", ""sourceIPAddress"": ""203.0.113.5""}"
SD-07-s1-1,SD-07,single_domain,CloudTrail,2026-01-01T00:00:01+00:00,ConsoleLogin,"{""eventName"": ""ConsoleLogin"", ""result"": ""Failure"", ""sourceIPAddress"": ""203.0.113.5""}"
SD-07-s1-2,SD-07,single_domain,CloudTrail,2026-01-01T00:00:02+00:00,ConsoleLogin,"{""eventName"": ""ConsoleLogin"", ""result"": ""Failure"", ""sourceIPAddress"": ""203.0.113.5""}"
SD-07-s1-3,SD-07,single_domain,CloudTrail,2026-01-01T00:00:03+00:00,ConsoleLogin,"{""eventName"": ""ConsoleLogin"", ""result"": ""Failure"", ""sourceIPAddress"": ""203.0.113.5""}"
SD-07-s1-4,SD-07,single_domain,CloudTrail,2026-01-01T00:00:04+00:00,ConsoleLogin,"{""eventName"": ""ConsoleLogin"", ""result"": ""Failure"", ""sourceIPAddress"": ""203.0.113.5""}"
SD-07-s1-5,SD-07,single_domain,CloudTrail,2026-01-01T00:00:05+00:00,ConsoleLogin,"{""eventName"": ""ConsoleLogin"", ""result"": ""Failure"", ""sourceIPAddress"": ""203.0.113.5""}"
SD-07-s0-1,SD-07,single_domain,S3,2026-01-01T00:00:07+00:00,GetObject,"{""bucket"": ""app-assets"", ""http_status"": 200, ""key"": ""logo.png"", ""operation"": ""GetObject""}"
SD-07-s0-2,SD-07,single_domain,CloudTrail,2026-01-01T00:00:14+00:00,DescribeInstances,"{""eventName"": ""DescribeInstances"", ""userIdentity"": ""ops""}"
SD-07-s0-3,SD-07,single_domain,EC2,2026-01-01T00:00:21+00:00,DescribeVolumes,"{""eventName"": ""DescribeVolumes"", ""userIdentity"": ""ops""}"
SD-08-s0-0,SD-08,single_domain,CloudTrail,2026-01-01T00:00:00+00:00,ConsoleLogin,"{""eventName"": ""ConsoleLogin"", ""result"": ""Success"", ""sourceIPAddress"": ""10.0.0.2"", ""userIdentity"": ""alice""}"
SD-08-s1-0,SD-08,single_domain,CloudTrail,2026-01-01T00:00:00+00:00,GetBucketEncryption,"{""bucket"": ""prod-data"", ""eventName"": ""GetBucketEncryption"", ""result"": ""not-configured""}"
SD-08-s0-1,SD-08,single_domain,S3,2026-01-01T00:00:07+00:00,GetObject,"{""bucket"": ""app-assets"", ""http_status"": 200, ""key"": ""logo.png"", ""operation"": ""GetObject""}"
SD-08-s0-2,SD-08,single_domain,CloudTrail,2026-01-01T00:00:14+00:00,DescribeInstances,"{""eventName"": ""DescribeInstances"", ""userIdentity"": ""ops""}"
SD-08-s0-3,SD-08,single_domain,EC2,2026-01-01T00:00:21+00:00,DescribeVolumes,"{""eventName"": ""DescribeVolumes"", ""userIdentity"": ""ops""}"
SD-09-s0-0,SD-09,single_domain,CloudTrail,2026-01-01T00:00:00+00:00,ConsoleLogin,"{""eventName"": ""ConsoleLogin"", ""result"": ""Success"", ""sourceIPAddress"": ""10.0.0.2"", ""userIdentity"": ""alice""}"
SD-09-s1-0,SD-09,single_domain,CloudTrail,2026-01-01T00:00:00+00:00,StopLogging,"{""eventName"": ""StopLogging"", ""trailName"": ""org-trail""}"
SD-09-s0-1,SD-09,single_domain,S3,2026-01-01T00:00:07+00:00,GetObject,"{""bucket"": ""app-assets"", ""http_status"": 200, ""key"": ""logo.png"", ""operation"": ""GetObject""}"
SD-09-s0-2,SD-09,single_domain,CloudTrail,2026-01-01T00:00:14+00:00,DescribeInstances,"{""eventName"": ""DescribeInstances"", ""userIdentity"": ""ops""}"
SD-09-s0-3,SD-09,single_domain,EC2,2026-01-01T00:00:21+00:00,DescribeVolumes,"{""eventName"": ""DescribeVolumes"", ""userIdentity"": ""ops""}"
SD-10-s0-0,SD-10,single_domain,CloudTrail,2026-01-01T00:00:00+00:00,ConsoleLogin,"{""eventName"": ""ConsoleLogin"", ""result"": ""Success"", ""sourceIPAddress"": ""10.0.0.2"", ""userIdentity"": ""alice""}"
SD-10-s1-0,SD-10,single_domain,CloudTrail,2026-01-01T00:00:00+00:00,ListBuckets,"{""eventName"": ""ListBuckets""}"
SD-10-s1-1,SD-10,single_domain,CloudTrail,2026-01-01T00:00:01+00:00,DescribeInstances,"{""eventName"": ""DescribeInstances""}"
SD-10-s0-1,SD-10,single_domain,S3,2026-01-01T00:00:07+00:00,GetObject,"{""bucket"": ""app-assets"", ""http_status"": 200, ""key"": ""logo.png"", ""operation"": ""GetObject""}"
SD-10-s0-2,SD-10,single_domain,CloudTrail,2026-01-01T00:00:14+00:00,DescribeInstances,"{""eventName"": ""DescribeInstances"", ""userIdentity"": ""ops""}"
SD-10-s0-3,SD-10,single_domain,EC2,2026-01-01T00:00:21+00:00,DescribeVolumes,"{""eventName"": ""DescribeVolumes"", ""userIdentity"": ""ops""}"
SD-11-s0-0,SD-11,single_domain,CloudTrail,2026-01-01T00:00:00+00:00,ConsoleLogin,"{""eventName"": ""ConsoleLogin"", ""result"": ""Success"", ""sourceIPAddress"": ""10.0.0.2"", ""userIdentity"": ""alice""}"
SD-11-s1-0,SD-11,single_domain,VPC,2026-01-01T00:00:00+00:00,ACCEPT,"{""action"": ""ACCEPT"", ""bytes"": 1024, ""dstaddr"": ""198.51.100.9"", ""dstport"": 4444, ""protocol"": ""tcp"", ""srcaddr"": ""10.0.0.7""}"
SD-11-s1-1,SD-11,single_domain,VPC,2026-01-01T00:00:01+00:00,ACCEPT,"{""action"": ""ACCEPT"", ""bytes"": 1024, ""dstaddr"": ""198.51.100.9"", ""dstport"": 4444, ""protocol"": ""tcp"", ""srcaddr"": ""10.0.0.7""}"
SD-11-s1-2,SD-11,single_domain,VPC,2026-01-01T00:00:02+00:00,ACCEPT,"{""action"": ""ACCEPT"", ""bytes"": 1024, ""dstaddr"": ""198.51.100.9"", ""dstport"": 4444, ""protocol"": ""tcp"", ""srcaddr"": ""10.0.0.7""}"
SD-11-s1-3,SD-11,single_domain,VPC,2026-01-01T00:00:03+00:00,ACCEPT,"{""action"": ""ACCEPT"", ""bytes"": 1024, ""dstaddr"": ""198.51.100.9"", ""dstport"": 4444, ""protocol"": ""tcp"", ""srcaddr"": ""10.0.0.7""}"
SD-11-s0-1,SD-11,single_domain,S3,2026-01-01T00:00:07+00:00,GetObject,"{""bucket"": ""app-assets"", ""http_status"": 200, ""key"": ""logo.png"", ""operation"": ""GetObject""}"
SD-11-s0-2,SD-11,single_domain,CloudTrail,2026-01-01T00:00:14+00:00,DescribeInstances,"{""eventName"": ""DescribeInstances"", ""userIdentity"": ""ops""}"
SD-11-s0-3,SD-11,single_domain,EC2,2026-01-01T00:00:21+00:00,DescribeVolumes,"{""eventName"": ""DescribeVolumes"", ""userIdentity"": ""ops""}"
SD-12-s0-0,SD-12,single_domain,CloudTrail,2026-01-01T00:00:00+00:00,ConsoleLogin,"{""eventName"": ""ConsoleLogin"", ""result"": ""Success"", ""sourceIPAddress"": ""10.0.0.2"", ""userIdentity"": ""alice""}"
SD-12-s1-0,SD-12,single_domain,CloudTrail,2026-01-01T00:00:00+00:00,GetSecretValue,"{""eventName"": ""GetSecretValue"", ""secretId"": ""prod/db/password""}"
SD-12-s0-1,SD-12,single_domain,S3,2026-01-01T00:00:07+00:00,GetObject,"{""bucket"": ""app-assets"", ""http_status"": 200, ""key"": ""logo.png"", ""operation"": ""GetObject""}"
SD-12-s0-2,SD-12,single_domain,CloudTrail,2026-01-01T00:00:14+00:00,DescribeInstances,"{""eventName"": ""DescribeInstances"", ""userIdentity"": ""ops""}"
SD-12-s0-3,SD-12,single_domain,EC2,2026-01-01T00:00:21+00:00,DescribeVolumes,"{""eventName"": ""DescribeVolumes"", ""userIdentity"": ""ops""}"
